GameID;LeagueIndex;Age;HoursPerWeek;TotalHours;APM;SelectByHotkeys;AssignToHotkeys;MinimapAttacks;MinimapRightClicks;NumberOfPACs;GapBetweenPACs;ActionLatency;ActionsInPAC;TotalMapExplored;WorkersMade;UniqueUnitsMade;ComplexUnitsMade;ComplexAbilityUsed;MaxTimeStamp
1216;7;23.0;24.0;1400.0;0.0;4607.41;319.63;93.55;670.45;4248.8;245.52;332.92;47.36;226.08;1722.9;70.16;77.96;46.79;88912
1221;6;18.0;6.0;300.0;880.43;1420.27;317.38;55.52;31.75;2586.63;320.62;495.83;40.8;190.43;880.72;55.52;0.0;261.84;87360
1228;1;26.0;4.0;230.0;681.05;1036.15;172.69;62.8;392.48;1554.23;367.76;903.84;50.61;156.99;423.88;47.07;0.0;0.0;44152
1230;2;17.0;16.0;250.0;500.0;220.62;122.57;0.0;73.54;1372.78;997.82;115.0;45.89;294.17;269.65;49.01;0.0;0.0;28276
1232;3;18.0;2.0;500.0;617.03;337.18;82.91;0.0;165.83;2310.51;494.77;801.82;33.71;226.63;326.12;33.13;0.0;44.22;125400
1233;2;17.0;20.0;200.0;681.79;437.28;62.45;35.7;44.64;1731.28;500.93;796.5;48.76;196.33;240.95;26.76;0.0;0.0;77672
1235;3;18.0;6.0;40.0;729.25;715.24;189.33;10.54;115.7;1693.44;53.85;794.29;52.3;178.81;494.36;63.08;94.66;52.61;65900
1237;3;19.0;20.0;1000.0;61.88;1296.24;171.88;143.23;121.75;2298.86;44.92;784.3;30.78;164.72;393.88;57.32;0.0;0.0;96788
1238;3;33.0;6.0;365.0;511.93;179.79;31.75;74.03;116.34;1586.41;628.99;965.33;42.07;137.49;666.29;42.28;0.0;0.0;65540
1240;3;20.0;24.0;325.0;0.0;5108.44;253.61;18.09;144.92;2282.5;31.39;611.43;54.29;289.84;507.22;90.58;0.0;0.0;38264
1241;6;17.0;6.0;60.0;0.0;5116.23;355.29;0.0;0.0;2487.06;251.15;440.38;66.86;260.55;1113.27;71.06;0.0;0.0;29264
1247;1;18.0;42.0;600.0;41.04;518.27;83.18;19.2;32.02;1414.05;0.0;0.0;34.43;134.37;185.56;38.4;0.0;0.0;108332
1248;4;26.0;6.0;200.0;972.95;488.87;155.55;140.73;222.21;2555.44;317.67;538.2;47.86;155.55;362.95;37.01;0.0;0.0;93580
1249;6;17.0;20.0;800.0;0.0;2603.7;206.33;0.0;402.84;3448.67;285.49;37.15;44.02;225.98;736.89;49.14;0.0;137.56;70548
1253;3;19.0;28.0;480.0;0.0;1443.51;127.81;22.53;97.74;2465.99;340.67;635.73;56.31;210.51;827.0;45.12;0.0;0.0;92196
1255;3;19.0;56.0;2500.0;0.0;801.43;269.87;8.18;261.69;2371.57;503.67;608.41;61.03;122.67;883.22;57.25;73.6;8.18;84760
1256;5;28.0;16.0;700.0;0.0;4490.41;103.03;8.6;68.69;2361.11;623.21;641.89;41.86;257.58;1184.88;68.69;77.27;231.82;80732
1259;6;23.0;10.0;800.0;0.0;3591.69;319.95;0.0;216.74;3189.17;225.97;38.59;5.66;165.13;681.18;72.25;0.0;134.17;67160
1262;6;17.0;14.0;750.0;0.0;10134.59;438.49;12.34;37.08;2482.7;35.21;537.21;48.61;160.57;728.78;43.25;228.51;290.27;112236
1264;4;16.0;4.0;300.0;0.0;3873.58;216.92;15.53;108.46;1859.32;512.27;87.8;5.1;170.44;666.25;61.97;0.0;0.0;44736
1265;3;26.0;8.0;100.0;672.91;1369.21;285.66;0.0;108.35;2314.85;482.91;689.36;32.21;177.31;620.57;49.28;0.0;0.0;70368
1273;5;17.0;42.0;1600.0;900.64;1679.76;238.75;68.21;196.11;2268.11;295.55;643.01;45.26;204.64;758.87;34.1;0.0;0.0;81292
1274;5;17.0;24.0;800.0;0.0;5729.48;195.24;0.0;22.53;3304.02;507.61;460.18;41.82;225.27;893.61;75.09;0.0;52.54;92308
1275;2;18.0;8.0;90.0;0.0;2001.29;283.37;35.42;168.25;2435.2;309.34;544.58;57.86;177.11;1620.53;61.97;70.84;0.0;78276
1277;6;21.0;20.0;1000.0;0.0;5401.12;417.28;146.93;458.42;2774.03;419.11;500.85;56.38;193.95;740.5;52.89;146.93;129.3;117940
1279;3;26.0;2.0;500.0;51.36;313.01;275.75;0.0;208.67;1736.46;61.0;794.68;39.06;201.22;380.08;67.1;52.19;0.0;93008
1281;5;21.0;42.0;700.0;933.89;2417.88;291.04;37.29;186.56;2776.08;456.5;619.36;36.1;201.49;686.56;67.17;104.48;186.56;92884
1285;6;20.0;20.0;2000.0;0.0;10376.56;319.83;35.56;113.72;2544.39;352.38;566.03;5.76;220.32;689.4;63.98;56.84;78.18;97528
1286;6;19.0;10.0;700.0;176.64;11780.97;323.21;32.3;80.8;1842.29;555.75;812.28;59.21;161.6;420.17;64.67;0.0;0.0;42892
1289;4;22.0;12.0;600.0;0.0;2125.26;271.51;18.72;346.41;2930.43;230.38;467.35;50.67;215.34;870.67;65.5;0.0;0.0;74036
1291;4;16.0;8.0;190.0;0.0;1181.19;130.52;26.13;228.41;2564.68;342.96;591.35;49.92;130.52;476.39;39.16;0.0;0.0;106216
1292;3;23.0;4.0;200.0;92.88;1500.57;189.87;24.47;214.37;1941.56;640.63;742.84;55.93;171.49;685.97;55.11;49.01;110.25;113172
1293;6;22.0;16.0;700.0;962.15;1855.74;380.87;210.7;218.8;2674.21;503.22;596.48;4.0;145.87;494.32;64.81;0.0;0.0;85536
1298;1;17.0;70.0;400.0;820.9;73.93;44.36;7.42;73.93;1338.11;500.44;719.78;81.22;125.68;243.96;44.36;0.0;0.0;93760
1299;4;21.0;8.0;30.0;523.39;1953.97;118.18;7.9;0.0;1851.54;852.14;954.89;26.72;212.73;551.52;39.37;0.0;0.0;87976
1301;2;32.0;6.0;150.0;493.85;1586.95;235.1;0.0;58.78;1712.9;636.06;928.04;29.12;125.95;638.14;50.39;0.0;0.0;82552
1302;4;19.0;16.0;900.0;962.47;840.84;159.65;95.79;372.53;2192.58;274.34;617.48;54.52;138.37;542.82;63.84;0.0;106.43;65124
1309;6;18.0;28.0;700.0;0.0;7107.39;351.71;0.0;190.51;2124.89;418.89;62.87;54.14;307.74;952.53;73.27;0.0;0.0;47300
1310;4;21.0;10.0;150.0;0.0;1978.4;350.34;20.59;508.34;2376.83;244.52;572.6;65.06;185.47;851.82;48.1;158.0;123.65;100904
1312;2;24.0;6.0;300.0;719.57;34.31;51.5;102.93;368.85;2135.87;468.87;727.07;44.5;188.71;368.85;51.5;0.0;17.19;80808
1314;2;30.0;4.0;500.0;591.14;822.05;98.65;8.25;123.31;1635.88;723.84;879.2;42.36;131.53;427.47;49.35;0.0;0.0;84320
1318;4;21.0;6.0;175.0;730.67;653.53;117.85;80.35;48.24;1858.82;466.7;761.38;50.43;139.28;337.48;58.92;0.0;0.0;129396
1319;4;28.0;12.0;900.0;52.31;559.0;186.33;55.04;190.57;1596.52;46.23;826.0;41.38;122.81;232.91;42.35;105.87;237.15;163680
1325;4;27.0;8.0;250.0;109.82;2190.09;292.74;173.47;173.47;2482.83;328.42;550.57;4.95;238.53;1160.13;54.2;119.26;108.42;63932
1333;6;19.0;28.0;800.0;0.0;5506.87;140.48;9.36;271.6;3006.3;212.12;478.75;53.36;159.21;664.94;46.86;0.0;0.0;74012
1335;2;23.0;6.0;75.0;499.36;764.22;123.26;32.86;0.0;961.44;466.55;0.0;62.74;106.83;484.83;49.28;0.0;0.0;84352
1336;5;20.0;4.0;500.0;0.0;3369.06;240.2;0.0;322.37;3558.69;288.18;432.75;41.07;202.27;1074.53;44.22;0.0;0.0;109660
1337;4;23.0;8.0;200.0;857.5;1634.01;250.89;51.43;160.83;2013.56;643.72;646.52;52.11;205.86;1170.81;57.88;0.0;0.0;107748
1338;1;22.0;6.0;700.0;433.64;229.2;65.5;87.31;54.55;1206.01;154.8;0.0;45.34;125.51;616.64;54.55;0.0;0.0;127020
1339;3;22.0;24.0;800.0;914.18;821.39;73.56;0.0;0.0;1900.23;630.65;810.58;58.58;245.19;502.64;61.27;0.0;0.0;56540
1340;4;19.0;6.0;88.0;0.0;3344.21;328.79;65.78;601.21;2789.98;372.3;53.47;61.14;225.45;1052.14;56.35;140.91;112.73;73788
1341;5;16.0;14.0;500.0;0.0;2495.26;441.28;56.15;152.44;2310.73;319.16;596.67;52.57;176.51;922.66;48.17;0.0;0.0;86392
1344;5;29.0;6.0;1000.0;991.42;1101.14;187.79;136.58;273.15;2031.56;739.07;702.02;56.51;179.26;2005.92;59.75;0.0;0.0;81204
1346;5;22.0;18.0;500.0;0.0;2308.64;219.12;15.67;359.99;2535.59;492.63;668.15;4.93;226.95;2066.02;62.59;0.0;7.83;88572
1347;1;28.0;4.0;40.0;53.55;209.54;57.12;0.0;190.49;990.55;739.61;0.0;68.27;209.54;933.4;76.2;0.0;0.0;36388
1348;6;20.0;12.0;700.0;0.0;1807.44;493.7;16.71;41.87;3213.23;386.21;546.46;35.29;184.09;744.72;41.87;0.0;0.0;82836
1351;4;19.0;10.0;200.0;133.91;3361.29;242.98;0.0;510.27;2413.65;426.26;567.11;60.74;226.79;923.35;56.7;56.7;64.81;85580
1352;6;18.0;28.0;1000.0;0.0;14094.77;466.76;91.94;792.08;4469.59;215.66;287.34;52.36;261.67;1046.66;56.56;106.08;551.63;98012
1356;5;22.0;6.0;600.0;143.72;985.35;217.11;139.17;439.79;3768.84;215.98;350.19;44.3;239.38;617.93;33.41;0.0;50.12;124512
1358;6;17.0;36.0;900.0;0.0;2918.68;412.82;217.27;333.15;2056.84;273.36;657.04;7.5;202.79;963.21;57.95;86.91;550.42;95708
1361;5;19.0;4.0;350.0;0.0;4169.11;411.65;52.68;311.13;2910.24;239.54;463.82;63.85;148.38;1172.68;33.48;469.08;1067.39;144812
1364;4;21.0;16.0;60.0;668.18;856.78;104.2;57.88;474.7;1644.08;619.57;93.66;49.44;266.3;706.25;81.05;0.0;69.47;59868
1365;2;19.0;24.0;450.0;586.34;1023.12;136.42;0.0;218.26;1418.72;478.45;928.85;49.14;259.19;518.38;95.49;0.0;0.0;50812
1366;1;20.0;14.0;200.0;967.37;1578.55;170.65;0.0;287.98;1397.23;573.23;855.27;82.98;181.32;714.64;53.3;0.0;0.0;64988
1369;2;16.0;28.0;200.0;461.02;102.68;14.69;0.0;29.32;1569.48;753.58;0.0;38.13;205.35;293.36;58.64;0.0;0.0;47256
1375;3;16.0;24.0;730.0;0.0;4739.72;234.58;18.02;228.57;2369.86;642.24;663.05;37.23;192.48;372.92;30.08;0.0;0.0;115240
1379;5;22.0;28.0;250.0;124.03;1281.5;396.25;0.0;151.76;2461.82;316.7;564.93;63.56;227.63;1433.23;84.31;244.5;109.6;82216
1380;2;21.0;10.0;400.0;686.87;42.28;169.25;21.14;338.5;1036.64;66.67;610.61;87.35;211.56;507.74;63.49;0.0;0.0;32764
1382;3;22.0;10.0;600.0;712.91;795.4;62.38;116.97;54.62;2284.83;446.3;698.98;37.0;179.36;413.3;54.62;0.0;0.0;88888
1383;6;19.0;20.0;800.0;112.5;2260.7;444.57;47.27;189.18;2818.78;388.55;517.99;44.16;236.47;813.49;66.2;18.92;9.43;73280
1389;2;16.0;10.0;100.0;393.8;219.46;65.85;0.0;241.41;1250.94;0.0;956.49;40.53;416.98;877.88;65.85;0.0;0.0;31584
1390;5;20.0;24.0;900.0;0.0;3043.05;196.66;0.0;0.0;2028.7;177.64;61.9;83.06;134.56;610.68;41.38;0.0;331.22;66968
1392;2;40.0;14.0;500.0;518.36;215.47;102.6;30.78;61.55;1364.64;682.42;972.93;49.4;318.07;543.8;30.78;0.0;0.0;67556
1397;3;23.0;4.0;50.0;973.87;2028.47;307.82;31.54;165.75;2186.33;333.04;663.54;52.89;142.07;678.79;55.24;118.39;244.68;87820
1399;5;21.0;28.0;750.0;0.0;5222.15;280.9;25.51;127.68;2540.85;29.7;599.0;44.92;178.75;612.87;63.84;0.0;0.0;54288
1402;5;21.0;12.0;730.0;0.0;1104.55;277.5;119.7;854.25;2328.8;440.66;606.08;59.37;130.59;1327.6;32.65;348.23;1240.61;127392
1403;5;18.0;14.0;365.0;143.57;1542.11;182.83;119.23;1128.76;2360.86;241.35;454.14;73.7;214.62;1248.02;71.54;190.78;119.24;87200
1408;3;19.0;42.0;450.0;0.0;9067.73;159.55;62.04;44.29;2942.8;293.9;425.42;66.75;195.01;939.57;62.04;124.09;469.79;78200
1411;6;21.0;16.0;800.0;0.0;12599.71;318.53;21.21;261.9;3305.66;302.92;46.03;40.84;141.57;573.36;63.7;0.0;162.81;97924
1413;3;20.0;10.0;100.0;455.95;178.92;65.09;8.11;65.09;1659.04;621.08;91.0;37.35;105.72;455.42;48.8;0.0;65.09;85232
1414;5;18.0;8.0;250.0;895.22;2124.29;379.02;52.89;475.98;2415.17;324.53;611.24;41.37;176.29;370.21;48.45;26.41;123.4;157276
1416;4;17.0;20.0;1200.0;0.0;2312.73;341.09;24.95;49.91;1946.69;310.56;671.97;6.05;174.7;590.66;49.91;0.0;316.13;83320
1417;4;20.0;20.0;650.0;0.0;2391.75;146.81;24.47;324.2;2550.79;384.52;520.38;42.37;183.51;483.25;55.04;30.57;97.87;113316
1422;5;20.0;8.0;700.0;0.0;2087.91;302.71;0.0;380.33;2375.09;481.05;64.9;48.95;287.18;1303.96;62.11;194.04;147.48;89304
1427;5;23.0;12.0;730.0;0.0;1732.55;298.95;81.53;849.29;2887.58;280.76;512.19;47.84;217.42;618.28;67.93;74.74;271.77;102020
1430;4;23.0;12.0;850.0;0.0;1239.47;210.97;8.8;474.69;1547.14;303.54;815.91;8.89;140.65;729.61;52.75;0.0;17.61;78852
1431;4;18.0;14.0;400.0;0.0;12390.1;230.51;144.07;230.51;1815.29;63.2;744.13;66.9;273.73;705.98;57.6;0.0;0.0;48112
1433;2;18.0;8.0;26.0;945.5;792.19;76.44;20.86;472.54;1827.6;405.19;719.09;67.87;173.73;694.89;41.73;132.03;1021.5;99748
1436;5;24.0;24.0;500.0;0.0;1044.66;93.83;0.0;56.28;2364.56;482.97;626.77;54.26;137.62;419.12;50.05;0.0;0.0;110808
1439;6;22.0;24.0;1650.0;0.0;1632.28;154.78;42.21;365.86;2969.05;404.76;531.94;43.51;281.43;1477.46;70.36;0.0;0.0;49260
1447;1;20.0;28.0;200.0;72.59;122.17;137.45;0.0;91.63;2199.13;179.02;666.11;42.78;137.45;335.98;61.07;106.9;15.25;45388
1454;4;18.0;20.0;2000.0;0.0;13806.76;460.52;8.87;88.56;2346.88;375.3;572.23;48.11;274.54;726.22;79.71;97.42;150.55;78268
1455;5;21.0;20.0;500.0;0.0;2385.92;140.35;8.25;156.86;2996.84;231.6;427.77;59.26;189.88;1296.13;49.56;346.74;363.25;83960
1463;7;17.0;56.0;1600.0;0.0;9059.49;565.36;103.42;261.99;4584.9;200.96;339.37;37.7;172.36;799.76;48.24;0.0;0.0;100536
1464;6;22.0;8.0;1200.0;743.24;1670.1;391.75;82.47;144.33;2458.76;590.76;601.51;33.98;231.96;443.3;46.37;113.4;128.86;134472
1468;5;20.0;10.0;500.0;140.0;6446.65;416.81;6.93;194.51;2778.73;246.02;51.59;4.44;229.25;673.84;55.59;347.34;222.3;99780
1469;1;22.0;16.0;200.0;55.2;752.76;163.64;0.0;174.55;1494.62;74.0;0.0;46.28;185.46;534.57;54.55;109.1;261.83;63536
1476;6;23.0;16.0;450.0;0.0;2670.95;215.4;0.0;280.02;2218.61;401.18;71.53;57.38;430.8;538.5;107.7;0.0;21.56;32180
1477;3;22.0;20.0;150.0;690.53;8.6;85.8;0.0;102.96;1921.9;335.43;636.61;46.96;197.34;514.79;42.91;0.0;0.0;80788
1478;2;17.0;12.0;500.0;88.99;961.26;87.39;0.0;553.45;1616.66;460.73;933.33;67.57;247.6;946.71;72.82;0.0;0.0;47592
1479;4;22.0;20.0;400.0;0.0;9846.76;123.21;0.0;133.48;2608.0;517.0;62.0;45.08;225.89;708.47;71.87;0.0;0.0;67508
1482;4;20.0;14.0;700.0;0.0;5847.06;228.66;174.21;609.75;2373.67;23.87;618.9;64.13;195.99;838.44;54.41;141.55;620.64;63660
1484;5;22.0;16.0;250.0;0.0;1606.95;305.67;0.0;489.07;2646.23;498.54;547.59;5.36;192.14;1414.8;52.4;113.53;532.74;79368
1486;4;23.0;30.0;2500.0;127.7;955.89;80.69;260.7;242.08;2457.99;259.24;483.33;63.13;173.8;409.67;31.05;12.41;43.46;111672
1488;3;25.0;10.0;400.0;752.36;715.35;139.58;0.0;436.19;1430.69;289.38;914.63;6.5;174.48;1238.81;87.24;0.0;17.47;39728
1491;3;22.0;6.0;40.0;0.0;1018.77;147.29;24.54;233.21;2270.75;440.65;502.05;64.6;245.49;282.31;49.08;0.0;0.0;56472
1493;6;26.0;24.0;800.0;0.0;7695.09;225.26;43.6;225.26;1940.12;273.08;685.99;49.62;116.26;668.51;58.16;58.16;123.53;95392
1495;2;22.0;4.0;350.0;842.6;316.37;105.46;6.2;397.01;2245.59;234.02;704.2;49.09;130.27;607.92;55.8;37.22;86.85;111740
1496;5;24.0;16.0;250.0;0.0;1823.44;317.57;102.44;92.2;2683.94;368.43;552.67;47.21;174.15;758.03;51.22;0.0;0.0;67664
1498;4;19.0;12.0;700.0;106.52;1318.08;255.75;49.21;639.37;2596.82;35.06;617.27;47.88;157.38;649.21;88.53;39.37;285.25;70468
1502;4;18.0;8.0;50.0;748.78;1835.62;236.16;0.0;107.35;1717.53;315.72;83.02;47.56;161.02;579.67;64.39;0.0;311.3;64572
1506;5;17.0;28.0;1000.0;0.0;8392.18;362.16;0.0;212.3;2035.6;453.33;555.34;60.12;212.3;586.96;74.93;0.0;112.39;55504
1514;6;19.0;42.0;2500.0;147.96;2052.96;359.8;56.42;289.25;4225.86;238.13;366.08;3.98;204.59;1340.42;63.49;70.55;211.65;98252
1518;5;18.0;12.0;465.0;0.0;1796.65;253.05;63.28;164.48;2403.97;166.56;482.74;62.32;253.05;1379.1;75.91;215.09;88.56;54784
1520;5;17.0;10.0;350.0;0.0;2220.7;171.77;319.0;588.92;2576.51;280.96;431.43;74.33;306.73;1644.02;85.88;159.5;85.88;56496
1521;3;20.0;10.0;300.0;0.0;1705.72;102.66;15.8;458.02;2605.96;429.79;57.9;55.39;189.52;884.46;63.15;292.18;829.15;87776
1525;6;17.0;42.0;1000.0;0.0;1812.65;269.11;187.87;258.95;2726.59;348.51;584.28;4.38;213.25;487.43;45.68;0.0;0.0;136516
1526;5;31.0;8.0;300.0;110.19;1744.74;237.06;9.5;436.18;2067.14;380.28;752.48;61.51;208.61;1564.59;66.4;180.16;199.13;73100
1530;4;16.0;14.0;400.0;921.22;2404.14;340.59;0.0;150.26;2303.97;484.54;690.44;42.7;280.48;651.12;90.16;110.19;0.0;69196
1534;4;17.0;6.0;180.0;93.79;3562.11;222.63;20.24;202.39;2651.34;405.54;605.5;32.52;242.87;870.26;80.96;0.0;141.67;34248
1535;4;23.0;10.0;300.0;0.0;4717.65;116.88;10.61;308.13;2454.45;298.61;557.23;5.67;180.63;1530.07;63.77;116.88;531.27;65236
1537;6;23.0;2.0;600.0;988.48;2029.26;288.25;63.42;144.12;2674.94;503.76;57.82;41.6;172.95;501.55;46.09;317.07;57.67;120236
1541;6;21.0;10.0;600.0;114.38;1662.73;167.03;136.66;516.28;2490.3;215.66;572.32;54.45;174.62;675.72;60.72;0.0;0.0;91296
1542;4;20.0;10.0;500.0;0.0;1476.19;184.52;0.0;963.63;1940.92;266.71;645.63;81.27;191.36;840.59;68.34;136.68;505.73;101424
1543;4;20.0;12.0;500.0;0.0;1730.13;241.01;60.24;111.9;2685.58;499.68;593.08;48.97;206.58;1859.25;43.04;404.56;1032.94;80528
1545;6;16.0;20.0;450.0;0.0;1144.35;183.39;58.71;198.06;2919.56;257.83;432.16;76.0;146.71;1973.27;58.71;220.07;308.09;94492
1551;5;19.0;10.0;400.0;0.0;3040.52;210.66;547.71;365.14;2907.1;420.82;595.84;47.13;182.57;947.96;70.22;28.07;91.29;98712
1552;4;17.0;10.0;730.0;0.0;2673.53;334.19;0.0;31.33;2945.06;225.05;49.08;37.09;219.31;616.17;73.1;0.0;73.11;66372
1553;5;16.0;14.0;100.0;0.0;1466.82;352.78;0.0;129.97;2729.39;380.55;41.55;57.28;278.51;631.29;92.84;0.0;0.0;37332
1555;6;19.0;16.0;365.0;0.0;6943.34;307.23;36.88;356.38;3699.02;270.27;322.26;53.52;319.52;1192.02;61.41;0.0;0.0;56404
1559;6;18.0;20.0;800.0;0.0;9170.04;364.56;11.23;487.95;4823.39;166.94;246.33;51.9;151.43;1031.97;56.08;100.95;134.6;123588
1562;6;20.0;20.0;1000.0;149.13;2531.14;270.23;27.03;144.12;3287.78;322.75;484.49;49.7;180.15;783.68;63.08;0.0;63.08;76952
1563;5;23.0;10.0;600.0;122.16;7347.09;201.29;11.16;100.65;1889.89;36.0;76.14;45.44;111.83;268.39;78.28;0.0;22.39;61984
1564;4;19.0;6.0;150.0;0.0;4341.29;310.51;0.0;5.86;3064.1;453.49;578.13;42.7;152.33;667.89;41.03;105.46;35.14;118312
1565;5;22.0;8.0;500.0;0.0;2191.89;386.8;77.36;232.08;2088.75;40.0;518.52;65.56;283.66;850.99;103.15;0.0;25.79;26880
1566;4;20.0;24.0;600.0;862.69;1165.92;86.66;157.56;55.18;2489.39;535.49;559.49;39.02;165.43;535.69;39.37;0.0;0.0;87988
1568;5;21.0;6.0;200.0;0.0;3811.99;463.42;0.0;59.82;3273.83;241.84;43.65;44.98;179.39;553.11;59.82;0.0;59.82;46368
1575;3;16.0;12.0;650.0;131.92;1178.05;277.19;238.69;754.57;1971.11;487.06;522.66;85.47;177.09;662.17;53.93;223.29;207.89;90024
1576;5;21.0;20.0;1200.0;126.0;4061.0;265.67;50.6;309.95;2549.2;535.82;683.18;48.46;208.74;999.46;44.29;25.3;75.91;109580
1578;4;22.0;12.0;600.0;0.0;14578.77;265.07;8.32;82.83;2352.48;503.32;620.14;42.36;198.8;554.99;49.7;66.27;364.47;83680
1580;1;19.0;8.0;300.0;0.0;2096.89;285.01;40.69;81.43;1221.49;244.75;727.33;96.17;223.94;427.52;61.07;0.0;20.38;34048
1582;2;24.0;6.0;235.0;900.02;3933.31;425.77;0.0;101.37;2848.61;670.14;59.33;2.79;293.98;537.28;60.86;0.0;0.0;68376
1583;5;19.0;20.0;600.0;142.25;2048.59;307.29;0.0;468.25;3687.46;271.09;392.94;44.27;234.12;951.15;58.5;336.55;285.34;94740
1588;3;17.0;10.0;150.0;721.85;1011.57;130.2;60.1;120.19;1722.67;330.06;703.49;51.8;110.17;430.67;60.1;0.0;0.0;69208
1589;4;21.0;10.0;400.0;946.28;676.85;157.76;0.0;35.63;2167.95;441.41;726.67;55.35;198.47;819.38;40.69;0.0;10.19;136204
1591;6;24.0;14.0;700.0;0.0;2849.68;401.36;40.13;561.91;1826.2;152.89;496.26;82.09;321.09;762.61;100.34;0.0;0.0;34540
1595;3;24.0;6.0;400.0;622.63;1102.34;203.3;49.7;54.2;2286.0;86.3;759.6;30.77;126.5;311.73;36.11;0.0;13.59;153428
1599;4;19.0;12.0;500.0;978.44;427.77;79.22;0.0;84.5;1800.85;323.18;565.16;61.44;163.71;301.02;31.68;0.0;0.0;131252
1603;1;16.0;12.0;100.0;615.98;613.79;86.45;0.0;155.61;1633.9;494.47;0.0;44.39;138.32;423.6;43.25;0.0;0.0;80180
1604;1;25.0;24.0;300.0;434.71;118.16;135.04;0.0;84.4;2076.22;612.08;0.0;27.72;135.04;531.72;67.51;0.0;0.0;82128
1605;5;20.0;10.0;500.0;0.0;6385.96;399.12;104.12;190.88;2585.62;249.46;487.52;68.26;225.59;572.66;69.41;0.0;0.0;39944
1606;5;21.0;20.0;600.0;890.47;1618.91;403.1;45.54;13.03;3692.94;313.3;485.42;27.32;156.04;357.59;51.99;32.51;123.53;106612
1607;3;23.0;6.0;300.0;999.43;1683.05;187.98;35.0;4.37;2343.15;482.99;730.9;52.63;157.38;524.59;43.74;17.47;100.55;158560
1609;4;17.0;28.0;450.0;0.0;1417.73;376.59;0.0;487.35;2097.07;314.63;641.97;8.33;155.06;1535.89;51.71;0.0;22.18;93872
1611;2;20.0;10.0;75.0;0.0;1552.29;294.23;10.12;86.24;2445.11;311.18;577.34;62.82;147.11;700.09;35.49;0.0;0.0;136640
1615;4;16.0;20.0;800.0;748.81;803.92;401.96;61.14;52.4;2254.47;604.83;764.19;40.89;131.07;471.86;61.14;148.55;113.59;79324
1616;6;24.0;24.0;400.0;0.0;3543.42;544.46;357.02;321.32;2079.64;308.62;696.14;75.19;223.14;874.69;62.45;80.33;80.33;77660
1620;3;18.0;4.0;200.0;81.71;369.35;138.51;30.78;123.12;2200.73;332.68;566.43;47.48;169.29;615.59;76.95;0.0;61.55;45040
1621;4;18.0;8.0;500.0;0.0;901.51;113.4;51.02;396.89;3299.87;326.88;535.88;40.45;209.79;759.77;45.33;62.38;187.1;122252
1623;5;21.0;10.0;730.0;0.0;3317.95;315.7;24.75;123.8;2643.22;369.48;52.82;59.25;142.37;755.19;49.49;173.33;1089.5;111976
1624;3;28.0;42.0;1260.0;84.67;511.49;259.8;89.31;1071.69;2192.09;393.61;639.56;47.7;178.61;617.03;64.95;0.0;0.0;85376
1626;3;16.0;28.0;450.0;0.0;2982.73;79.19;0.0;369.54;1847.71;325.8;634.29;60.14;395.94;659.9;131.98;0.0;0.0;26260
1629;5;23.0;14.0;730.0;914.84;847.94;244.1;479.64;338.32;2059.9;31.4;633.35;56.15;128.48;398.27;47.13;244.1;351.17;161856
1634;1;18.0;4.0;50.0;826.36;1351.07;27.03;0.0;0.0;1810.44;798.79;840.6;50.9;378.3;648.51;135.11;0.0;0.0;25652
1640;4;16.0;24.0;600.0;0.0;734.26;178.51;3.37;117.89;2532.86;541.89;565.8;54.91;97.68;444.6;26.96;191.98;158.3;205796
1642;5;26.0;10.0;500.0;0.0;5178.97;386.35;147.18;294.36;2630.88;304.7;545.59;60.7;239.17;1352.21;64.39;101.19;36.81;75352
1648;1;21.0;20.0;600.0;441.44;286.53;143.26;0.0;22.6;2013.23;628.42;915.96;27.57;128.18;331.77;45.26;0.0;0.0;91928
1649;6;22.0;10.0;730.0;863.39;1185.78;237.16;54.76;328.37;2262.11;281.3;73.0;45.08;164.19;674.99;72.97;72.97;18.23;37996
1653;5;20.0;8.0;700.0;0.0;2436.8;133.26;9.5;656.79;2113.16;467.87;694.05;66.53;161.82;1827.57;66.61;104.71;104.71;72820
1655;6;20.0;30.0;1500.0;89.36;1529.42;297.58;6.92;442.91;2422.16;380.17;661.94;42.69;166.09;567.48;55.38;0.0;103.81;100160
1661;4;21.0;10.0;1000.0;0.0;1394.02;299.88;615.96;510.6;1896.52;255.45;692.48;62.14;145.89;583.55;48.66;129.68;81.05;85524
1663;6;20.0;6.0;730.0;0.0;3563.71;479.9;0.0;168.85;2950.5;363.62;450.72;45.9;293.27;533.22;71.1;0.0;0.0;77996
1664;5;18.0;24.0;800.0;918.8;2749.0;479.69;239.85;184.5;2426.13;394.66;687.76;37.91;239.85;636.52;46.09;0.0;0.0;75140
1665;6;17.0;24.0;1000.0;0.0;3970.43;118.52;11.85;592.6;2038.55;327.48;496.28;7.66;142.22;1505.18;82.96;59.26;11.85;58484
1666;4;22.0;8.0;300.0;704.24;765.24;99.62;226.4;185.65;2499.48;548.17;698.19;32.9;104.15;389.41;36.25;72.45;49.84;153080
1673;4;25.0;10.0;1200.0;763.37;882.66;106.42;93.9;106.42;2497.73;345.63;613.03;36.74;143.98;456.98;25.02;0.0;0.0;110728
1676;3;24.0;4.0;150.0;607.37;1372.2;167.54;15.94;255.29;1946.61;726.91;950.33;32.58;119.67;478.68;39.86;0.0;0.0;86884
